"","Season","Region","Year","alewife","bass striped","butterfish","cod atlantic","crab atlantic rock","crab green","crab jonah","crab northern stone","crab red","cucumber sea","cunner","cusk","dogfish spiny","flounder atlantic witch (gray sole)","flounder winter","flounder yellowtail","haddock","hake atlantic red","hake silver (whiting)","hake white","halibut atlantic","herring atlantic","herring blueback","lobster american","lumpfish","mackerel atlantic","menhaden atlantic","monkfish","mussel horse","plaice american (dab)","pollock","pout ocean","redfish acadian ocean perch","scallop sea","sculpin longhorn","scup","sea raven","shad american","skate barndoor","skate clearnose","skate little","skate smooth","skate thorny","skate winter","smelt rainbow","squid long finned","squid short-finned","sturgeon atlantic","torpedo atlantic","wolffish atlantic","YEAR_GROUPS","YEAR_DECADES","REGION_NEW","REGION_YEAR","SEASON_YEAR"
"40","Fall",2,2019,9.91443240439167,0,0.413301599508333,0.0173687365,0.287448937875,0,0.678548761625,0.252631579,1.073684211,0,1.592638889,0,4.21684210516667,1.97229044844444,1.52348473994444,0.471754386,5.32753164733333,8.42772467329167,58.8188036634333,5.53480284645,0.988235294,2.4081082044,0.706725289583333,45.1737638620625,0.55285087725,0.413153594866667,0,4.10580908124444,0,3.94820444908889,0.3281578945,0,0.185470078716667,0.417894737,0.31416666675,0,0.022222222,1.333210784375,9.07105263,0,0,0,4.2236842105,0,2.03691993483333,0.219202605258333,1.38099655998889,0,0,0,"2015-2019","2010-2019","West of Penobscot Bay","West of Penobscot Bay, 2015-2019","Fall, 2015-2019"
"41","Fall",3,2000,4.27593352251667,0,0.0489035087777778,0.3668572985,1.686111111125,0,1.14733333333333,0,0,2.05,0.5,0,0,0.0625,2.22952879538333,0.392361111,0.167012670611111,0.2594895225,24.8943039791667,0.906626963666667,0,24.1635953446,0,88.6254453341667,0.02,0.316228070333333,0.201944444444444,0.493858502444444,0,0.511234520166667,2,0,0.1675,2.62563725491667,6.94485537743333,0.500665720625,0.813835903777778,0.1,0,0,1.0623713235,1.04375,0,0,2.05,0.177878569,0.15,0,0,0,"2000-2004","2000-2009","Penobscot Bay",NA,"Fall, 2000-2004"
"42","Fall",3,2001,5.67368864077778,0,0.2893157895,0.130171894333333,1.2462320575,0,0.897937267444444,0,0,0,0,0,11.4551036682,0.9725358852,2.35430622,0,0.0504545455,4.60294125466667,42.1808293444444,2.01615275566667,0,28.2642488038,0,13.5668070175667,1.866666667,1.09170653916667,0,3.52934077616667,0,2.1241307815,0.24,0.177631579,1.5841754386,5.32841573683333,5.673774588,0,0.125263157833333,0,0,0,1.2266985646,0,0,0,2.1513157895,0.471596889875,0.307955343,0,0,0,"2000-2004","2000-2009","Penobscot Bay",NA,"Fall, 2000-2004"
"43","Fall",3,2002,5.39702204205556,0,0.242825761,0.46,0.317368421,0,3.281025641,0.276923077,0,0,0,0,18.8451282066667,0.9413333334,1.03282651069444,0.266666667,0,1.34659694108333,9.25540823183333,2.69339181288889,0,35.7441910335556,0.2713157895,15.3492228956667,1.08666666666667,0.56957115,0.108255360666667,3.44256410266667,0,0.694921277666667,20.25,0,1.39948717933333,1.0377435898,2.6456842105,0.02552631575,0,0.0663157895,0,0,0.689166666625,0,1.68,0,0.5290643275,0.1317921727,0.16166666675,0,0,0,"2000-2004","2000-2009","Penobscot Bay",NA,"Fall, 2000-2004"
"44","Fall",3,2003,2.353120915125,0,0.0483333333333333,0.795,1.70637254875,0,0.65416666675,0,0,0,0,0,51.04,0.785,1.57640522883333,0,0.34,8.96185185183333,73.7044444445,4.39566176475,1.36,2.308333333375,0.14,19.3384967321667,2.2,0.3805882355,0.11637254875,5.395,0,1.69333333333333,0.18,0,0.86,0.205,9.210925926,0,0.28,0.182222222333333,0,0,1.4,0,6.32,0,1.8120588235,0.09,1.16,0,0,0,"2000-2004","2000-2009","Penobscot Bay",NA,"Fall, 2000-2004"
"45","Fall",3,2004,2.69134615416667,0,0.205512820541667,1.15666666666667,1.04935897433333,0,2.0125,0,0,1.72,0,0,31.585,9.23,2.002051282,0.14,0.08,3.53631410258333,16.3025,1.75916666666667,0,5.59064102566667,0.39,36.434615384625,0.06,0.15,0,3.6325,0.92,2.498846153875,0.235,0,3.91444444444444,0,1.65555555555556,0,1.47,0,0,0,1.49333333333333,0,8.06,0.42,0.440769230666667,0,0.06,0,0,0,"2000-2004","2000-2009","Penobscot Bay",NA,"Fall, 2000-2004"
"46","Fall",3,2005,0.9975,0,0.0564132554444444,2.4683333335,1.54609857966667,0,0.806268797,0.026666667,0,0,0.026666667,0,31.7455263158333,2.307807017625,1.39644527991667,0,0.04333333325,1.56997493725,5.57794486213889,2.7019266916875,1.094736842,38.9765037593958,0.420350877166667,29.91049498625,0.865263158,1.59631578944444,0.542364244,8.359254386,0,2.93662768030556,0,0,2.12259259255556,0.0986074561875,1.66242690058333,0,0.28526315775,0.08166666675,0,0,0.97307017525,2.02,0.97,0,7.39290726816667,0.1569078946875,0.75,0,0,0,"2005-2009","2000-2009","Penobscot Bay",NA,"Fall, 2005-2009"
"47","Fall",3,2006,7.72002193025,0,1.0492280702,6.58,0.232134502916667,0,0.7193750000625,0,0,0,0.02,0,6.09333333333333,1.01416666670833,0.678204678329167,0,0.066388888875,1.36446491226667,16.2598333334,2.70170760228333,0.6,12.6917270984889,0.635,41.8921900584583,2.395,1.05777777766667,0.0105555555,1.46499999997222,0,2.3847719298,0,0.22,0.465555555555556,0.094583333375,1.43572222215,0.32,0.4266666665,0.161388889,0,0,1.91,0,0,0,0.4058888889,0.830481725083333,7.91066666668889,0,0,0,"2005-2009","2000-2009","Penobscot Bay",NA,"Fall, 2005-2009"
"48","Fall",3,2007,5.86386049260417,0,0.583197537083333,0.563333333333333,1.155491453,0,2.38918421055,0.375,0,0,0.025,0,2.07333333333333,2.92789473683333,1.24953216386111,0.09,0.0375,3.48071937316667,46.9287207603333,3.57316829745833,1.40622807016667,25.4127628191917,0.133525641083333,24.0423948492083,4.37611111116667,0.55384615375,1.08410256408333,1.89863157895,0,4.60178362572222,0,0.1,0.3770614035,0.236,0.609740497083333,0,0.39125,0.418333333333333,0,0,0,3.02,2.14375,0,4.22,0.146484058708333,9.16148538031111,0,0,0,"2005-2009","2000-2009","Penobscot Bay",NA,"Fall, 2005-2009"
"49","Fall",3,2008,7.46820091072917,0,1.10315339641667,0.02,1.19114035066667,0,1.09633547004167,0,0,0,0.010526316,0,0.9,2.1975,1.44428643730556,0,0.03,5.14767487622917,7.45784024960417,4.66384193660417,5.05725,11.662531376425,0.715333333333333,50.9032062530556,1.57333333333333,0.58666666675,0,6.10166666666667,0,3.430585357625,0.16,0,0.740802969,0.2972672065,1.56007309938889,0,0.515169590833333,0.25,0,0,1.117894737,0,3.322105263,0.48,0.380409356833333,0.108386471,1.41756410255556,0,0,0,"2005-2009","2000-2009","Penobscot Bay",NA,"Fall, 2005-2009"
"50","Fall",3,2009,12.371598684375,0,7.6358042763125,0.0283333333333333,0.739444444444444,0,0.522335526375,0,0,0,0,0,0,0.910166666666667,0.930207602333333,0,0.0533333333333333,4.75732785085417,41.6593804824583,6.05029276316667,10.86368421,23.55615679875,0.103333333333333,65.8010054816875,1.42833333333333,1.20759259255556,0,2.49658333333333,0,1.91643274855556,0,0,0.850290935611111,0.10651973675,3.36718274855556,0.0125,0.231944444444444,0.11,0,0,0.707719298,0,0.02,0,0.640701754333333,0.377140350916667,37.851,12.98,0,0,"2005-2009","2000-2009","Penobscot Bay",NA,"Fall, 2005-2009"
"51","Fall",3,2010,17.9972916664792,0,0.689375,0.67395833325,0.571354166625,0,0.430277777777778,0.48,0,0,0,0,11.1133333333333,1.14111111116667,3.24302083352083,0,0.0777777776666667,2.072291666625,44.1807604166875,1.57983333333333,3.118888889,50.0831041664375,0.185,60.6137916668542,0.9095,1.32520833335417,0,1.5133333335,0,1.57940740733333,0.32,0,7.607,0.445833333333333,2.02833333336111,0,0.585,0.329166666666667,9.24,0,0.83,0.7,2.125,0,1.754791666625,0.2047916666875,0.565,0,0,0,"2010-2014","2010-2019","Penobscot Bay",NA,"Fall, 2010-2014"
"52","Fall",3,2011,7.45111111108333,0,0.508888888854167,0.082708333375,1.225,0,0.651180555666667,0,0,0,0.026666667,0,2.16,1.0075,2.23666666669444,0.13,0.0799999998333333,0.852592592583333,26.7430555556042,3.431666666625,5.39,41.9982407366111,0.358333333333333,97.8016666727083,0.44916666675,0.474861111166667,0,0.04,0.225,0.960555555666667,0.215,0,0.202166666666667,0.09733333325,2.45333333333333,0,0,0.5005555555,0,0,0,0,0,0.386666667,0.916388888833333,0.394340277708333,1.05333333333333,0,0,0,"2010-2014","2010-2019","Penobscot Bay",NA,"Fall, 2010-2014"
"53","Fall",3,2012,7.0667911414,0,1.8324784311875,0.15875,1.7043333333,0,0.600556139222222,0,0,0,0.36,0,0,0.394093137333333,1.968261846375,0.276875,0.28321428575,4.60926062091667,46.3901584379375,1.245264501625,1.03,19.44863999625,0.155,54.24650020425,0,6.7130555555,0,2.10392156866667,0,1.83583333333333,0.05,0,0.13,0.1330555555,0.411883169916667,0,0,0.2025,0,0,0,0,2.18,0,0.98625,0.533393732458333,0.970294117666667,0,0,0,"2010-2014","2010-2019","Penobscot Bay",NA,"Fall, 2010-2014"
"54","Fall",3,2013,11.6706827468125,0,0.968758077083333,0.009,0.24534722225,0,0.533794191875,0,0,0,0.0225,0,0,0.05206818175,1.246967159375,0.225,0.348730936861111,1.52836353727778,31.9503751485417,1.044149584125,6.45125,28.8176905987708,0.166666667,41.6994753595833,1.36682598033333,1.72,0,0.342941176333333,0,0.28040916515,0,0,0.068513257625,0.67791666675,0.408392255875,0,0,0,0,0,1.311111111,0,0,0,0.386485974854167,0.2132977940375,0.9299305555,0,0,0,"2010-2014","2010-2019","Penobscot Bay",NA,"Fall, 2010-2014"
"55","Fall",3,2014,18.1575946398571,0,4.1957636309375,0.567017543833333,0.503391812916667,0,0.5607851738,0,0,0,0.052631579,0,8.52333333333333,0.866953216333333,2.16374717430357,0.157894737,2.53946895425,8.70324132749206,66.1590784563572,2.43954745933929,0,32.275029681575,0.080087719375,46.353725997994,1.45921052633333,0.952063983333333,0,0.62477192975,0,0.879635526753968,0.405,0,0.178870370333333,0.15,0.355100714777778,0,0.010526316,0.343888889,0,0,0,0,0,0.83,0.470905458055556,0.113191592871429,2.21015635496429,0,0,0,"2010-2014","2010-2019","Penobscot Bay",NA,"Fall, 2010-2014"
"56","Fall",3,2015,9.91190348904167,0,1.88072364702222,0.174166666625,0.833910256333333,0.009333333,0.974829059770833,0,0.15,0,0.053333333,0,0,1.71166666666667,1.84962250713889,0.165,0.25015277775,5.83139743593333,20.4522948717917,5.74557158141667,5.825,20.04938782075,0.1005555555,100.899804132083,0.615,0.142962963,0,0.697592592611111,0,2.13440833335,0,0,0.0368555556333333,0,0.392222222222222,0,0.175,0.11277777775,0,0,0,0,0,0,1.3408888891,0.284851851861111,0.43166666675,113.8461538,0,0,"2015-2019","2010-2019","Penobscot Bay",NA,"Fall, 2015-2019"
"57","Fall",3,2016,13.2381665307417,0,4.45543865738333,0.211764706,0.735098039333333,0,2.08959862018889,0,0,0,0.144117647,0,1.825,0.505352941133333,3.07405004089583,0.18666666675,1.24520220591667,5.22857230391667,49.1203079399583,3.12979670480833,0,26.1336217286,0.211126089416667,77.253090618125,0.511632171444444,1.4726950571875,0,0.889959331888889,0,1.58218228033333,0,0,0.122205882333333,0,0.2159558825,0,0.677777778,0.91376089325,0,0,0,0,0,0,1.043379902,0.464085648104167,0.2843986928,0,0,0,"2015-2019","2010-2019","Penobscot Bay",NA,"Fall, 2015-2019"
"58","Fall",3,2017,6.79039089932917,0,1.1395389254625,0.178684210666667,0.139759502833333,0,0.792097222233333,0,0,0,0.210555555666667,0,2.88,0.68,1.0836620980125,0.17,2.13458333333333,7.28976535084167,41.4716414473542,2.58942616952083,0,8.5275877193125,0.0795833333333333,75.6752470735833,0.43,1.23334703947917,0,1.33853333326667,0,0.530802083333333,0.15,0,0.16534649125,0.09,0.1875,0,0.03,0.11,1.96,0,0,0.8,0,0,1.00183333333333,0.217788499,1.23111111113333,0,0,0,"2015-2019","2010-2019","Penobscot Bay",NA,"Fall, 2015-2019"
"59","Fall",3,2018,16.9473292758833,0,0.679872617675,0,0.3210116959,0,0.752883986916667,0,0,0.146666667,0.18286893725,0,7.8623809525,1.75845627155556,1.85179883525833,0.2266666665,17.497103175,11.4093318163958,105.91163102435,15.4469841453083,0,5.23346493055,0.0875974658333333,78.6566008870833,0,3.73061102525,0,13.532623716,0.06,6.44968954269444,0,0,0.128558450025,0.001904762,0.37067577025,0,0.010526316,0.763249299666667,1.619047619,0,1.13,0,0,0,0.270000000125,0,3.74831707106667,9.55,0,0,"2015-2019","2010-2019","Penobscot Bay",NA,"Fall, 2015-2019"
"60","Fall",3,2019,8.20172281195833,0,0.878982095805556,0,0.468111455125,0,0.55968568775,0,0,0,0.011764706,0,4.0684210525,1.9282617573,1.19457881833333,0.39,3.72609993636667,8.70313353245476,30.374023644031,10.6305585901333,1.013333333,14.7292412548333,0.145779129416667,65.0798515940595,0.9985714285,0.234575163444444,0,1.81718528351111,0,1.68808637083333,0.33,0,0.183239215733333,0.007619048,0.202105263,0,0,0.0985526315,3.357894737,0,0,0,0,0,0.2858606811,0.0540657895,1.69094820383333,0,0,0,"2015-2019","2010-2019","Penobscot Bay",NA,"Fall, 2015-2019"
"61","Fall",4,2000,6.71081576017143,0,0.631802232833333,0.41485422307619,0.437131254022222,0.05,1.05773081688889,0,0,7.28675925916667,0.037777778,0,11,0.353947368416667,3.04631497934286,0.4727272725,0.559707602333333,1.68025461380357,21.2044143182381,1.13826725904762,3.088888889,23.67285131725,0,14.5970113404444,0,1.053409091,0.763222222266667,0.689611908577778,0,0.42570574165,0.2875,0,0.0953703703333333,3.15361842108929,1.43712868028095,0.228847687416667,0.939385965,0.2,0,0,1.30313131313889,1.1863636365,3.5,6,0.6194444444,0.223860788333333,0.2,0,0,0,"2000-2004","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2000-2004","Fall, 2000-2004"
"62","Fall",4,2001,3.83089233951667,0,0.351111973833333,0.0565962732666667,0.490317460333333,0,0.765,0,0,0.952380952,0,0,12.53277137,3.41259982242857,1.76692460325,0.285714286,0.05071428575,2.76017450471429,72.9033495975714,3.13425502819048,5.6,13.878661393,0,9.53412698411111,0.04,3.29222222222222,0,4.913235729,0.095238095,0.723430937571429,0.4888654242,0,0.0318470866428571,3.51741052957143,0.712084195833333,0,0.297301587333333,0,0,0,1.21847826075,0.476190476,0,3.619047619,7.5923214285,0.537936508055556,0.06333333325,0,0,0,"2000-2004","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2000-2004","Fall, 2000-2004"
"63","Fall",4,2002,4.03666666666667,0,0.065,0.21,1.04666666666667,0,4.725,0,0,0.76,0,0,8.0675,0.3325,1.527,0.46,0.04,0.28625,7.795,1.85066666666667,0,33.4466666666667,0.0533333333333333,22.106,1.06,0.35875,1.365,1.077,0,0.342,0.276666666666667,0,0.0733333333333333,2.595,3.27866666666667,0,0.785,0,0,0,1.695,0,0.02,4.14,0.42,0.108,0.2,0,0,0,"2000-2004","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2000-2004","Fall, 2000-2004"
"64","Fall",4,2003,3.57254629627778,0,0.292654321,0.16925925925,0.353888889,0,1.1219444445,0,0,1.555555556,0,0,4.94,0.373333333333333,1.73351851852778,0,0.212916666666667,0.91125,54.1185648148333,4.11092592588889,2.6875,35.1912963,0.465,38.1727314805556,0.51,0.642962963111111,0.3505555555,0.277743055555556,0,0.631875,0.06777777775,0,0.0724999999166667,0.283333333333333,3.6931944445,0.02,0.285,0.05,0,0,4.22,0,0,0,3.221111111,0.1,0.08875,0,0.88,0,"2000-2004","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2000-2004","Fall, 2000-2004"
"65","Fall",4,2004,7.8982405461875,0,0.288153594833333,0.448235294,4.75232959858333,0,1.63653594775,0,0,5.10168067225,0,0,4.75330065358333,0.722916666625,2.692745098,0.32,0.1105882355,0.5144444445,19.2363562088333,1.54889822589583,1.642647059,13.74042250225,0.592581699416667,10.66947440075,1.01,0.254281045833333,0.280392157,2.9816993465,0,0.568643790916667,0,0,0.059583333375,0.676775599111111,3.2331045755,0,1.001764706,0.0778431373333333,0,0,2.8377777775,1.1133333335,0,0.72,0.561760556,0.01,0.3,0,0,0,"2000-2004","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2000-2004","Fall, 2000-2004"
"66","Fall",4,2005,8.87141411533333,0,0.1155555555,0.02,1.234778504,0,1.277825077375,0,0,0,0,0,13.47052631575,2.15157894733333,1.40666055111111,0,0.1710526315,0.85184210525,3.99302631575,4.3614422085,1.122631579,26.0500762548333,1.1160526315,38.22564327425,1.55,0.415555555666667,0.362440087166667,2.88815789475,0,2.192368421,0.24,0,0.13710526325,0.6335526315,1.101671826625,0,0.289905974166667,0.0874074073333333,0,0,0,0.44,2.76,0,1.436808279,0.147430340666667,0.135,0,0,0,"2005-2009","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2005-2009","Fall, 2005-2009"
"67","Fall",4,2006,5.2915625,0,0.380125,0.126666666666667,0.45,0,1.81825,0,0,0.44,0,0,3.13875,0.96375,2.21666666666667,0.52,0.1575,0.672083333333333,4.98166666666667,1.98958333333333,1.2725,12.3425,0.11125,29.568125,3.475,0.655,0.02,1.18972222222222,0,0.979444444444444,0,0,0.55,0.184,0.642708333333333,0,0.325416666666667,0.3125,0,0,0.975,1.3,0,4.36,0.846666666666667,0.80875,3.27916666666667,0,0,0,"2005-2009","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2005-2009","Fall, 2005-2009"
"68","Fall",4,2007,10.9543588555119,0,0.5234354575,0.274537037,0.550925925833333,0,1.03340277783333,0,0,0,0,0,5.57615740733333,1.32137037033333,2.462448801725,0,0.0249074073333333,3.56107583798413,41.5422611231131,3.29491441014881,0.957222222333333,36.5555119755,0.354938271555556,20.4601276062619,1.05,1.52712418316667,0.00947712416666667,2.75254629633333,0,1.0894874337381,0.311111111,0.035,0.163580246888889,0.149444444416667,0.819567901166667,0,0.120217864833333,0.1294444445,0,0,0,1.14,0,0,0.2740522875,0.106800108916667,2.37317460319048,0,70,0,"2005-2009","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2005-2009","Fall, 2005-2009"
"69","Fall",4,2008,8.02904385961667,0,0.489868421033333,0.6303421055,0.519736842166667,0,1.64132748533333,0,0,2.66,0,0,3.69065789475,0.475614035166667,3.4673684210625,0.2,0.08333333325,2.25833333333333,13.4199078947083,3.28255263161667,1.254399122875,20.1350657898333,0.31865131575,41.5950087698333,0.22,1.806403509,0,1.24,0,0.5324385965,0.2186842105,0.07,2.18444444446667,0.5286842105,2.08436257306667,0,0.129872807,0.11,0,0,0,0,0,0,1.26970760244444,0.7144385964,0.29091228075,0,0,0,"2005-2009","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2005-2009","Fall, 2005-2009"
"70","Fall",4,2009,11.359256335375,0,5.764649853875,0.5214583333125,0.450925925888889,0,0.564381091555556,0,0,0.245,0.06,0,0,0.618776803222222,3.30879349411667,0.200175438666667,0.350973034444444,2.60705653020833,13.261194871,3.21935233921667,1.2006388889,21.1845282650833,0.17193226125,61.5676876216667,0,2.17,0,1.8663986355,0,0.8002777778,0.37,0,0.234826388875,0.307015838166667,1.6142017544,0.020526316,0.282925925933333,0,0,0,1.17434210525,0,0.39,0,0.991162280683333,0.608825942166667,0.7324444444,0,0,0,"2005-2009","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2005-2009","Fall, 2005-2009"
"71","Fall",4,2010,19.5723984559167,0,1.64375700275,0.02514705875,0.289901960833333,0.3,0.844542483777778,0,0,0.305,0,0,2.31476190483333,0.742698412666667,4.48580707283333,0,1.23504901958333,1.61461251177778,46.195560224,2.18437324933333,2.61428571433333,12.6866771705,0.224880952416667,74.0542384491667,0.7989285715,5.201102941125,0,2.8,0,0.706547619083333,0.20316176475,0,0.122539682555556,1.27119047616667,0.990267857166667,0.13,0.345357143,0.425,0.49,0,0,0,0,0,0.239588585333333,0.967335434125,0.825555555555556,0,0,0,"2010-2014","2010-2019","East of Penobscot Bay","East of Penobscot Bay, 2010-2014","Fall, 2010-2014"
"72","Fall",4,2011,7.41702545615,0,3.2548952097625,0.0674999999583333,4.11988304055556,9.852631579,0.29245833335,0,0,13.8222222235,0,0,3.99,0.724722222166667,4.3928750431625,0.11,0.2946875,0.77222222225,21.3057900325625,4.4270302718125,2.83222222222222,14.8728456764625,0.431471735,73.781424834375,0.31,1.5526909184375,0,0,0,0.415166666666667,0.13852941175,0,0.05,3.830226608,0.597138888833333,0,0.644166666666667,0.2066666665,1.08,0,0,0,0,0,3.01260825417778,0.24263888885,1.62722303935,18.26666667,0,0,"2010-2014","2010-2019","East of Penobscot Bay","East of Penobscot Bay, 2010-2014","Fall, 2010-2014"
"73","Fall",4,2012,14.4965413166768,0,3.94296323531429,0.51,0.827058823458333,0.794074074,0.330947712416667,0,0,0,0,0,0,0.270228758166667,3.78729668526488,0,1.06757080605556,1.72133333336667,43.8215205414214,2.79739845936607,2.074,32.7039738563556,0.1575,40.1426301353244,0,7.21971008408571,0,0.094583333375,0,0.0748888889111111,0.09,0,0.117647059,3.59174074082222,0.54426081547619,0,0.493333333333333,0.14,0,0,0,0,0,0,12.1782222224,1.99979458439881,1.41868347333333,0,0,0,"2010-2014","2010-2019","East of Penobscot Bay","East of Penobscot Bay, 2010-2014","Fall, 2010-2014"
"74","Fall",4,2013,14.3889002523542,0,3.48987254888333,0.02,0.3137207367,0,0.416230936833333,0,0,0,0.05,0,1.915,0.248333333333333,2.4418361556875,0.3,1.40486383438889,2.14646296297222,31.3432330658958,1.35136338875,1.695,76.863217541525,0.7356862745,48.23215463685,0.63,0.752592592555556,0,0.675588235333333,0,0.353366013083333,0.34,0,0.0799019608,0.1094444445,0.418055555583333,0,0,0.211111111,0.42,0,0,0,0,0,1.33285125768889,0.487301198270833,1.2615686275,0,0,0,"2010-2014","2010-2019","East of Penobscot Bay","East of Penobscot Bay, 2010-2014","Fall, 2010-2014"
"75","Fall",4,2014,9.8517261905625,0,4.573452381,0.0946031746666667,0.678134920666667,0,0.1175,0,0,0.38,0,0,0,0.808769841166667,3.325505952375,0.29,6.58152777775,7.50916666633333,37.9767559523125,2.9985119048125,12.16404762,31.18160714275,0.355,55.76000000125,0.005333333,3.31916666666667,0.06,0.596666666666667,0,0.500833333375,0.142857143,0,0.053333333,0.03,0.288333333333333,0,0,0,0,0,0,0,0,0,2.7073214285,0.278793650833333,1.0766666665,0,0,0,"2010-2014","2010-2019","East of Penobscot Bay","East of Penobscot Bay, 2010-2014","Fall, 2010-2014"
"76","Fall",4,2015,11.9972575757667,0,3.431875,0.0233333333333333,0.981666666666667,0,4.32672727266667,0,0,0,0,0,10.9,0.925113636375,4.02962878788333,0.29886363625,0.288484848466667,4.84071717171111,35.3827575756667,9.07198863635,0,20.37375,0.08,98.035443182,0.865,0.55625,0,1.24876767675556,0,1.04824242426667,1.21,0,0.00770959594444444,0.27,0.440969696983333,0,0.248090909,0.7875,0,0,0,0,0.02,0,3.79893434347222,0.156,0.570803030333333,0,0,0,"2015-2019","2010-2019","East of Penobscot Bay","East of Penobscot Bay, 2015-2019","Fall, 2015-2019"
"77","Fall",4,2016,11.4754687500167,0,3.77227083335,0.12,1.76,0,2.35772702991667,0,0,0,0.7,0,8.2839294873,1.55202724358333,4.14086271370833,0.575,0.217767094083333,15.2923557694444,69.26879941375,4.69092548075,4.7470833335,29.2123611110833,0.4125,84.4281583870833,0.7475213675,2.58817708335417,0,0.918172008541667,0,1.09728365383333,0.1,0,0.969662393166667,0,0.3889166667,0,0,0.2,0,0,0,0,0,0,0.415833333333333,0.97362713675,0.386282051266667,28.4875,0,0,"2015-2019","2010-2019","East of Penobscot Bay","East of Penobscot Bay, 2015-2019","Fall, 2015-2019"
"78","Fall",4,2017,4.0789053149875,0,1.54249896085417,0.0544444441666667,0.57298202625,0,1.4049712761,0,0,0,0.164852941333333,0,1.62,0.402575392666667,1.83156908972083,0.136842105,0.213692810444444,4.358985251125,38.3514033707083,4.23091086178333,0,3.92116276475,0.09,52.948686468125,0.4483333335,1.421929609625,0,2.20867045033333,0,0.355548608979167,1.72,0,0.125503191533333,0,0.337220597722222,0,0.04,0.15,0,0,0,0,0,0,0.729454248416667,0.036764103825,1.45078947366667,0,0,0,"2015-2019","2010-2019","East of Penobscot Bay","East of Penobscot Bay, 2015-2019","Fall, 2015-2019"
"79","Fall",4,2018,7.56000546095833,0,1.88224268996667,0.26929824575,0.3946140349,0,1.10448710018333,0,0,0,0.013333333,0,1.77833333325,1.53630441837778,4.3371509286875,0.2,0.6398927875,17.1355137604167,70.268288654,8.83574514089583,0.462222222,5.67636085272917,0.0081578945,65.42905340725,0,0.832228156075,0,0.7966145941875,0,0.305535560704167,0,0,0.0831898004291667,0.006,0.258950617222222,0,0.8607017545,0.193223684166667,0,0,0,0,0,0,1.2038245614,0,2.65047258772917,20.9,0,0,"2015-2019","2010-2019","East of Penobscot Bay","East of Penobscot Bay, 2015-2019","Fall, 2015-2019"
"80","Fall",4,2019,7.36322916666667,0,0.406458333316667,0,0.915,0,0.7399479166875,0,0,0.51,0.03,0,0.292,1.48256944445833,1.91129629627778,0,2.70265625,14.1008796296111,19.57170138875,8.37788194445833,0,17.4694166666833,0.25,57.6484375,0,0.575833333333333,0,2.28708333331667,0,0.943916666683333,0,0,0.0827291666666667,0,0,0,0.02,0.14,0,0,0,0,0,0,0.60125,0.1735666667,0.934583333333333,0,0,0,"2015-2019","2010-2019","East of Penobscot Bay","East of Penobscot Bay, 2015-2019","Fall, 2015-2019"
"81","Fall",5,2000,2.01043619425,0,0.0508802308333333,4.84195704453333,0.4221958718,0,1.05851972111111,0,0,0.308695652,0,0,9.376010101,0.157619047444444,6.49155427401984,0.2964285715,3.27521645025,2.44559987647619,11.1408208074762,1.212281197,2.1045454545,27.209389966,0,13.9657446245079,0.2,1.247142857,0.397546113083333,1.06625467933333,0.285714286,0.224963924888889,1.1183982684,0.114393939166667,0.289393939,1.73928979221667,1.23668956644762,0.30770202,2.5214285715,0,0,0,1.24772727266667,0.832575757666667,2.95,2.12619047625,1.46630434783333,0.0928733766666667,0,0,0,0,"2000-2004","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2000-2004","Fall, 2000-2004"
"82","Fall",5,2001,0.6256103896,0,0.607077922,0.5372640692,0.16,0,3.482926407,0,0,0,0,0,12.17821645,5.074406927,2.1046926406,0,0.078181818,5.5747186148,99.603203472,5.6463463204,0,0.4583203462,0,11.5393939393333,0,0.08,0,2.534034632,0,0.5832554112,0.25,0.681818182,0.03465367975,4.95682539666667,3.25916305933333,0,0.236796537,0,0,0,1.19047619,1.2745454545,4.25,0,0,0.144047619,0.227272727,0,0,0,"2000-2004","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2000-2004","Fall, 2000-2004"
"83","Fall",5,2002,2.132039442,0,0.072142857,0.968552188555556,0.434552669583333,0,2.89321961111111,0,0,0,0,0,3.77173160183333,0.272142857125,7.4560764101746,1,0.2,1.02971380472222,2.7203442592381,3.17778671068254,0.355,2.67015680613333,0.05,32.6728255336825,0.033809524,1.638095238,0.441380471333333,0.206732804277778,0.285,0.0488888889166667,0.165266955166667,0.03,0.79166666675,0.123915344,9.10005016128571,0.0838239538333333,4.83478595472222,0,0,0,3.09512169317778,1.56212121225,1.34344877341667,2.33622895622222,1.7466666665,0.014761905,0.1392857145,0,0,0,"2000-2004","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2000-2004","Fall, 2000-2004"
