"","Season","Region","Year","alewife","bass striped","butterfish","clam ocean quahog","cod atlantic","crab atlantic rock","crab green","crab jonah","crab northern stone","crab red","cucumber sea","cunner","cusk","dogfish spiny","flounder atlantic witch (gray sole)","flounder winter","flounder yellowtail","haddock","hake atlantic red","hake silver (whiting)","hake white","halibut atlantic","herring atlantic","herring blueback","lobster american","lumpfish","mackerel atlantic","menhaden atlantic","monkfish","plaice american (dab)","pollock","pout ocean","redfish acadian ocean perch","scallop sea","sculpin longhorn","scup","sea raven","shad american","skate barndoor","skate clearnose","skate little","skate smooth","skate thorny","skate winter","smelt rainbow","squid long finned","squid short-finned","sturgeon atlantic","torpedo atlantic","wolffish atlantic","YEAR_GROUPS","YEAR_DECADES","REGION_NEW","REGION_YEAR","SEASON_YEAR"
"42","Fall",3,2001,189.470937444444,0,3.9438596491,0,1.90528087894444,9.2775119615,0,5.521974127,0,0,0,0,0,8.325677831,16.0759170646,32.9633173845,0,1.409090909,32.2384370016667,521.136275,13.7940811625556,0,2783.8863370548,0,37.5449760763333,4,6.51116427433333,0,5.54279638483333,15.5390749601667,1.5,1.0263157895,18.6982456146,98.6573631183333,51.2466772995,0,1.00877192983333,0,0,0,1.8331738436,0,0,0,81.407894725,15.94278309525,2.1559808612,0,0,0,"2000-2004","2000-2009","Penobscot Bay",NA,"Fall, 2000-2004"
"43","Fall",3,2002,411.214125081556,0,15.2084120558667,0,2,2.26315789475,0,2.76068376066667,1.538461538,0,0,0,0,10.46153846,11.3179487174,18.4600389864444,1.333333333,0,10.03834907825,229.33895637,23.2001799372222,0,3685.04191036667,7.60087719325,25.4922402173333,1.77777777766667,2.66471734888889,13.0662768022222,5.38461538466667,6.65665766958333,127.5,0,20.4957264956667,18.1205128208,25.680701753,1.01315789475,0,1.0263157895,0,0,1.291666666625,0,1,0,25.8143274853333,10.570310392,2.16666666675,0,0,0,"2000-2004","2000-2009","Penobscot Bay",NA,"Fall, 2000-2004"
"44","Fall",3,2003,135.75,0,1.83333333333333,0,2.95833333325,13.460784312,0,4.29166666675,0,0,0,0,0,32,20.25,10.2287581698333,0,6.5,47.4074074073333,1071.44444445,26.67483660125,1,251.004084930375,2,38.9248366013333,2.25,2.088235294,30.6715686285,6.5,13.1666666666667,7,0,4.75,3,84.3703703703333,0,2,1.40740740733333,0,0,2,0,2,0,73.9656862735,1.5,10,0,0,0,"2000-2004","2000-2009","Penobscot Bay",NA,"Fall, 2000-2004"
"45","Fall",3,2004,93.6923076916667,0,16.6602564102083,1.538461538,3,9.455128205,0,11.75,0,0,3,0,0,21,61,38.9316239333333,1,3,20.9358974359167,268.666666666667,8.95833333333333,0,588.8974359,4.5,111.733974358917,1,1,0,2,23.9775641025833,1,0,47.7222222222222,0,14.3333333333333,0,9.5,0,0,0,2,0,2,1,22.5641025633333,0,1,0,0,0,"2000-2004","2000-2009","Penobscot Bay",NA,"Fall, 2000-2004"
"46","Fall",3,2005,38.3400689200625,0,6.283625731,2,3.1666666665,11.461988303,0,6.907111528625,1.333333333,0,0,1.333333333,0,20.6842105263333,57.888157895,33.879281537,0,1.33333333325,20.1915726814375,76.1083959900556,57.959899749375,1.052631579,2900.18890977446,5.6725146205,99.92684839375,1.192982456,34.2943469785556,130.235797828,5.423245614,59.0826371513889,0,0,20.751322752,2.044956140375,11.5760233918333,0,1.552631579,1.08333333325,0,0,1.197681704,2,1,0,591.7953216375,5.212719298,6,0,0,0,"2005-2009","2000-2009","Penobscot Bay",NA,"Fall, 2005-2009"
"47","Fall",3,2006,191.130774855833,0,51.9239035085,1,1,2.12719298241667,0,4.4930555555625,0,0,0,1,0,3.22222222222222,27.916666666625,8.72719298204167,0,1.388888888875,16.1324561403667,166.866666666583,47.1298245599167,1,1280.82846006867,6.5,187.4201023425,1.75,8.40740740666667,1.611111111,3.16666666666667,36.2923976610222,0,1,11.7777777777778,2.583333333375,13.4444444444333,1,1.1666666665,1.6805555555,0,0,2.5,0,0,0,17.1777777767,98.7956871347833,40.6444444442222,0,0,0,"2005-2009","2000-2009","Penobscot Bay",NA,"Fall, 2005-2009"
"48","Fall",3,2007,146.139591767083,0,21.819247635375,1,1.5,8.76068376013889,0,12.0263157895,1.5,0,0,1.25,0,1.5,33.771929825,17.0715249662222,1,1.25,30.6968998352222,733.76765632225,32.9541863478333,1.00877192983333,1792.19583350168,2.35897435891667,91.4259868420833,2.63888888883333,8.5384615375,276.47435897425,3.25263157896667,50.5701754383333,0,1,11.7701023390417,17.2701754385778,4.5793128655,0,1.125,5.83333333333333,0,0,0,4,1.375,0,182.394230764375,13.1751715025833,62.2315789473333,0,0,0,"2005-2009","2000-2009","Penobscot Bay",NA,"Fall, 2005-2009"
"49","Fall",3,2008,193.106654855875,0,140.659019346639,1.333333333,1,8.57894736858333,0,6.874465812,0,0,0,1.052631579,0,1,27.71875,23.6056567708889,0,1,42.925452653875,155.08097165975,96.066464235625,2.3288461538,997.925236117075,7.31666666666667,235.035537555556,1.58333333333333,3.83333333325,0,6.25,31.8206815114583,1,0,19.4867858749444,13.6424595141667,18.2096828613056,0,2.32163742683333,2.125,0,0,1.552631579,0,1.0263157895,1.333333333,7.43274853816667,20.5097840755625,11.4049145298889,0,0,0,"2005-2009","2000-2009","Penobscot Bay",NA,"Fall, 2005-2009"
"50","Fall",3,2009,1084.67450658333,0,483.144407897271,2.105263158,1.08333333333333,5.79629629666667,0,3.50054824566667,0,0,0,0,0,0,27.3333333333333,16.3086257310833,0,1.33333333333333,54.77702850875,616.418256577292,45.0379385967917,2.0263157895,2062.5076754375,2,274.948355237708,2.16666666666667,6.64814814811111,0,3.20833333333333,24.7339181287778,0,0,27.2675438596667,6.51315789475,32.5124269011111,1.25,2.33333333333333,1,0,0,1.859649123,0,1,0,21.83552631675,34.2929824561667,224.8,1,0,0,"2005-2009","2000-2009","Penobscot Bay",NA,"Fall, 2005-2009"
"51","Fall",3,2010,828.223958335417,0,51.9739583354583,3.333333333,1.39583333325,4.90625,0,2.41666666666667,1,0,0,0,0,8.33333333333333,19.8222222221667,138.239583333125,0,1.77777777766667,19.329166666875,790.680208333333,23.7739583333333,1.111111111,3091.03958333333,2.16666666666667,269.888541664604,2.16666666666667,21.0260416666667,0,2.1666666665,14.4296296301111,1.333333333,0,231.661111111667,21.375,15.9444444444444,0,1,2.41666666666667,1,0,1,2,1.5,0,63.7083333333333,13.25,3.5,0,0,0,"2010-2014","2010-2019","Penobscot Bay",NA,"Fall, 2010-2014"
"52","Fall",3,2011,369.67361105625,0,33.8055555551875,0,2.541666666625,18.75,0,3.61805555558333,0,0,0,1.333333333,0,1,27.5833333325,53.9629629636111,1,1.6666666665,7.50925925911111,557.65277782,46.66666666625,1.58333333325,3272.50000033333,4.27777777833333,458.833333376667,1.33333333325,3.76388888883333,0,1.333333333,11.1666666671667,1.75,0,4.61111111116667,1.58333333325,21.8148148138333,0,0,2.77777777783333,0,0,0,0,0,1.333333333,30.166666666,75.3541666670833,7.33333333333333,0,0,0,"2010-2014","2010-2019","Penobscot Bay",NA,"Fall, 2010-2014"
"53","Fall",3,2012,185.355549718125,0,88.53495273125,0,1.125,16.25595238095,0,3.38737161527778,0,0,0,6.5,0,0,7.57107843133333,40.9261788029792,1.4375,5.654761905,39.1115196075,1142.27611165187,9.75071486952083,1,2027.9234652191,2,268.491523690958,0,39.5277777778333,0,2.39215686266667,18.5,1,0,3.66666666666667,2.4305555555,2.62132352941667,0,0,1.58333333333333,0,0,0,0,1,0,41.6736111108333,61.13397234,7.60294117644444,0,0,0,"2010-2014","2010-2019","Penobscot Bay",NA,"Fall, 2010-2014"
"54","Fall",3,2013,307.482453229042,0,52.3633299889583,0,1,2.84027777775,0,3.168244949375,0,0,0,1.125,0,0,2.61363636375,20.0675876408542,1.606060606,8.41789215669444,17.8595142601667,676.64420865,14.2995302287083,1.1875,2179.87762737652,1.111111111,193.704564023125,1.74782135066667,8,0,1.450980392,3.6782630224,0,0,4.180239899,54.7222222225,3.54671717170833,0,0,0,0,0,1.111111111,0,0,0,16.63208061,7.344383169575,5.166666666625,0,0,0,"2010-2014","2010-2019","Penobscot Bay",NA,"Fall, 2010-2014"
"55","Fall",3,2014,1073.40539360341,0,474.4684597475,0,1.53508771933333,5.37573099425,0,5.00303864245,0,0,0,1.052631579,0,4,21.2383040934333,49.137156617,1.052631579,25.1151960785,91.263351732127,983.607741768988,34.1271028866488,0,2540.79977066335,2.067982456125,188.830216881131,1.903508772,3.85689714516667,0,2.13640350875,25.1751246305238,3,0,3.05555555558333,5.33333333333333,2.64977257961111,0,1.052631579,2.83040935675,0,0,0,0,0,1,21.3752436662222,10.8801501303214,18.2032245643571,0,0,0,"2010-2014","2010-2019","Penobscot Bay",NA,"Fall, 2010-2014"
"56","Fall",3,2015,525.647970114042,0,179.313960098911,0,2.70833333375,9.37891737816667,1.333333333,6.40865384652083,0,1,0,1.333333333,0,0,20,37.3784425458333,1,7.1180555551875,47.5628205129167,281.328525640833,120.370548433125,1,1579.33771368608,6.11111111166667,499.34152419375,1.27777777783333,1.37037037033333,0,6.46296296294444,18.68333333335,0,0,2.02222222216667,0,2.87037037038889,0,1.5,1.111111111,0,0,0,0,0,0,47.5222222287,5.06481481480556,2.25,1.538461538,0,0,"2015-2019","2010-2019","Penobscot Bay",NA,"Fall, 2015-2019"
"57","Fall",3,2016,272.5271037725,0,352.228159041425,0,5.882352941,4.450980392,0,11.4725853303444,0,0,0,1.588235294,0,1,7.50653594766667,54.8215482052333,1.02777777775,4.74080882341667,43.0330882350667,774.5961669285,18.4326252723333,0,794.414379045767,3.21636710241667,372.90663805,2.30664488011111,11.2536764700208,0,4.25989469866667,11.0134350035556,0,0,2.33823529416667,0,2.85539215683333,0,1.111111111,6.01661220008333,0,0,0,0,0,0,45.030637255,9.74407679725,2.1093137254,0,0,0,"2015-2019","2010-2019","Penobscot Bay",NA,"Fall, 2015-2019"
"58","Fall",3,2017,188.043201749583,0,77.542543858525,1.333333333,3.30458089633333,1.80226608183333,0,4.53194444444167,0,0,0,2.777777778,0,1.5,11.3333333333333,20.8846308460167,1,13.0277777775,60.825146199125,816.790131563312,31.8271198832708,0,726.939418859375,5.04166666666667,338.16569807875,1,7.49890350877083,0,2.32916666656667,7.90625000025,1.25,0,28.8701267054444,4,1.45833333333333,0,1.8333333335,1,1,0,0,1,0,0,33.3333333333333,22.3854775865556,7.75555555553333,0,0,0,"2015-2019","2010-2019","Penobscot Bay",NA,"Fall, 2015-2019"
"59","Fall",3,2018,469.124446533917,0,81.64707602435,0,0,4.14356725135,0,4.817197712375,0,0,1.333333333,6.70192638475,0,4.380952381,12.6906318077778,23.6231731295667,1.476190476,32.1865079366667,63.2752100828542,2050.744358485,88.4993215265833,0,326.8047588457,7.20492202683333,426.371281456167,0,26.9271048359375,0,7.3865546225,21.2995642706667,0,0,39.578927404225,0.952380952,1.71807889825,0,1.052631579,4.39005602279167,0.952380952,0,2,0,0,0,11.458333333125,0,26.78093292655,1.2142857145,0,0,"2015-2019","2010-2019","Penobscot Bay",NA,"Fall, 2015-2019"
"60","Fall",3,2019,460.989114948833,0,55.4452962463056,0,0,4.478715170125,0,2.14975551625,0,0,0,1.176470588,0,2.605263158,15.9410622142667,24.7664151189583,1,5.1406015037,66.1309990715238,357.656178439693,59.3613629645238,1.333333333,487.585884636278,2.92478745825,263.399826751833,2.976190476,1.57516339866667,0,2.31890510593333,6.825590323875,1,0,5.6591331272,0.952380952,1.9824561405,0,0,1.01315789475,1.052631579,0,0,0,0,0,9.739628483,8.40131579,8.29333751116667,0,0,0,"2015-2019","2010-2019","Penobscot Bay",NA,"Fall, 2015-2019"
"61","Fall",4,2000,262.69022727381,0,7.7129984055,0,2.28589318412381,4.08109161797778,1,4.67278043605556,0,0,6.38333333333333,1.0555555555,0,6,6.84888357275,47.3924508242857,2.3636363635,12.8877192983333,25.0018796992679,471.584662432726,15.4464570516286,1.37037037033333,2462.30715221655,0,37.3155059368333,0,3.9772727275,69.1733333366667,3.58086124406667,3.87966507185,1.625,0,2.037037037,89.0064080699643,14.9684261157667,5.59330143541667,2.67894736847222,1,0,0,1.75590111644444,1.409090909,3,3,22.5,6.51492367269048,1,0,0,0,"2000-2004","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2000-2004","Fall, 2000-2004"
"62","Fall",4,2001,175.4051932391,0,12.400836784,0,2.48019323663333,3.82539682533333,0,5.5,0,0,1.904761905,0,0,7.22508133685714,85.12008282,27.6170634925,0.952380952,1.46825396825,23.3405797078571,821.149733838143,25.4225327806786,1,1212.87085301548,0,25.3902691511667,1,23.8055555555556,0,5.33510795671429,6.09198462,1.5298136647,0,3.66755397835714,85.363797695,8.98136645966667,0,1.45238095216667,0,0,0,1.68478260875,0.952380952,0,0.952380952,377.090773825,17.3015873015,0.988095238,0,0,0,"2000-2004","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2000-2004","Fall, 2000-2004"
"63","Fall",4,2002,300.066666666667,0,3.625,1,1.5,7.66666666666667,0,33.125,0,0,2,0,0,5.25,6.75,15.8666666666667,2,1,4.875,231.5,17.9333333333333,0,2723.33333333333,1.5,55.2333333333333,2,2.375,173.25,1.5,3.6,1.66666666666667,0,2,57,32.9333333333333,0,3.5,0,0,0,2.5,0,1,1,5.25,12,2,0,0,0,"2000-2004","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2000-2004","Fall, 2000-2004"
"64","Fall",4,2003,212.152777775,0,17.3179012345556,0,4.7685185185,1.611111111,0,5.166666666625,0,0,3.333333333,0,0,3.15625,10.0833333333333,17.5671296297222,0,4.5,10.09375,988.148148144444,45.5324074077778,2.125,1849.37499972222,7,112.412037033333,1,8.92592592444445,108.24074074,1.52083333333333,5.6875,2.0555555555,0,1.8055555555,4.54166666666667,32.24652777775,1,1,1,0,0,1,0,0,0,157.749999999917,2,1.0625,0,1,0,"2000-2004","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2000-2004","Fall, 2000-2004"
"65","Fall",4,2004,558.768207345,0,13.8202614391667,0,1.843137255,32.6691565508333,0,9.71241830083333,0,0,13.6204481795,0,0,4.14542483641667,23.5,32.5830480344444,1.333333333,3.1029411765,5.88888888883333,312.746732028333,17.7612822899583,3.496732026,1299.41732807167,13.25653594775,23.7635776560417,1.33333333333333,2.00326797383333,19.05882353,4.225490196,9.225490196,0,0,1.166666666625,7.93246187344444,24.7892156861667,0,1.088235294,1.05882352933333,0,0,4.5555555555,1.6666666665,0,2.666666667,38.3355119858889,1,3,0,0,0,"2000-2004","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2000-2004","Fall, 2000-2004"
"66","Fall",4,2005,440.406217747833,0,6.055555555,0,1,8.55846042177778,0,5.451883384875,0,0,0,0,0,21.78947368425,83.3771929833333,13.3713259182222,0,3.0263157895,8.56578947375,59.519736842125,102.355693154583,1.0263157895,1332.57162291167,12.5263157895,143.42032163325,1,6.44444444433333,66.355119826,2.51315789475,38.3421052625,1,0,2.03947368425,19.4342105275,9.88428792525,0,1.056702213,1.20370370366667,0,0,0,1,1,0,57.9221132816667,5.15531475766667,1.25,0,0,0,"2005-2009","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2005-2009","Fall, 2005-2009"
"67","Fall",4,2006,292.09375,0,12.4291666666667,0,1.16666666666667,2.75,0,9.59166666666667,0,0,1,0,0,2.25,24.9583333333333,29.5944444444444,2,4.6875,10.3958333333333,72.0833333333333,37.84375,1.25,1316.41666666667,1.53125,99.34375,3.75,3.5,2,4.84027777777778,16.7777777777778,0,0,6.58333333333333,7.9,6.61458333333333,0,1.20833333333333,2.75,0,0,2,2,0,1,27.6666666666667,98.125,16.8958333333333,0,0,0,"2005-2009","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2005-2009","Fall, 2005-2009"
"68","Fall",4,2007,284.04238640869,0,21.8255718945417,0,1.56018518516667,3.64814814816667,0,5.7743055555,0,0,0,0,0,8.10185185183333,27.5518518516667,29.6866013099167,0,1.324074074,40.4554673745317,735.308337188506,32.9210628695238,1.861111111,1660.1691175315,4.69135802466667,78.9336484578929,2.5,8.06644880133333,2.06209150316667,4.77314814816667,11.9811507933095,1.111111111,2,8.32716049422222,13.0185185188333,6.85493827155556,0,1.25163398683333,1.611111111,0,0,0,2,0,0,9.77886710233333,7.84538398691667,20.4722222226032,0,1,0,"2005-2009","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2005-2009","Fall, 2005-2009"
"69","Fall",4,2008,542.469736813083,0,82.2184210531,1,1.0263157895,3.95614035166667,0,8.29590643253333,0,0,10,0,0,5.28947368425,15.5175438596667,90.8914473684583,1,1.58333333325,18.9692982458333,164.61228070175,80.7644736845,1.16228070175,2388.77192980723,5.242324561625,137.065789472333,2,9.966008772,0,1.75,6.9859649123,1.01315789475,1,127.207602339333,23.4385964916667,20.9374269006667,0,1.179824561375,1,0,0,0,0,0,0,45.5847953215556,162.05526315775,2.74912280705,0,0,0,"2005-2009","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2005-2009","Fall, 2005-2009"
"70","Fall",4,2009,461.343725645833,0,421.863462474167,2.105263158,3.3038194444375,3.14120370366667,0,2.40180311894444,0,0,1,3,0,0,17.387589344,65.4905458106667,1.1754385965,4.67015919427778,30.116532651125,215.766020957021,34.1196150095,2.0972222222,2349.3596978535,4.5793128655,243.598550195,0,11.5,0,1.96040448341667,11.822222222,1,0,9.576388888875,15.0476364521667,14.8824561403667,1.0263157895,1.02407407406667,0,0,0,1.26315789475,0,2,0,37.6241228070333,75.2463450294444,4.9305555556,0,0,0,"2005-2009","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2005-2009","Fall, 2005-2009"
"71","Fall",4,2010,973.778886559167,0,100.011729691667,0,1.294117647,5.1470588235,7,4.36041083088889,0,0,1,0,0,1.27380952391667,23.4761904766667,163.789740899167,0,27.3480392156667,15.100840336,862.014705882333,43.00192577,1.3095238095,814.869922964167,2.59523809516667,372.6349789525,1.7142857145,57.49842436975,0,5,9.33333333333333,1.15126050425,0,4.10317460322222,49.2380952381667,9.25595238083333,5,1.2142857145,2.5,1,0,0,0,0,0,7.56179972,50.7286414566667,5.16666666666667,0,0,0,"2010-2014","2010-2019","East of Penobscot Bay","East of Penobscot Bay, 2010-2014","Fall, 2010-2014"
"72","Fall",4,2011,459.8089525025,0,263.0224157195,0,2.21990740741667,33.7875243661111,224.2105263,1.71666666665,0,0,47.222222223,0,0,1,16.2777777783333,117.228121777,1,5.71875,8.42361111108333,344.285294117563,59.539271587975,1.47222222222222,1251.64120128181,5.16569200777778,357.35016341025,1.0625,9.84399724775,0,0,6.51666666666667,2.477124183,0,1.5,77.22185672775,5.76620370356667,0,1.41666666666667,1.5555555555,1,0,0,0,0,0,104.383344803333,60.604166666375,10.819117647,1.333333333,0,0,"2010-2014","2010-2019","East of Penobscot Bay","East of Penobscot Bay, 2010-2014","Fall, 2010-2014"
"73","Fall",4,2012,559.244526143274,0,256.525781981655,0,1,7.77369281054167,19.2962962963333,1.54248366008333,0,0,0,0,0,0,6.0326797385,123.049789915298,0,16.3529411766667,16.7529411765333,884.935212421226,30.2517506994524,1.7,2990.47331153422,2,167.228933238866,0,44.7669934634976,0,1.041666666625,2.13333333331111,1,0,2.352941176,26.8049382717556,4.96576408344444,0,1.111111111,1,0,0,0,0,0,0,536.522222167033,185.433006535685,9.58543417366667,0,0,0,"2010-2014","2010-2019","East of Penobscot Bay","East of Penobscot Bay, 2010-2014","Fall, 2010-2014"
"74","Fall",4,2013,614.80054217,0,202.221026417667,0,1,3.2883541296,0,3.46514161211111,0,0,0,1,0,1.25,6,52.2285576357083,2,31.7461873663889,24.2425925923611,578.088012487646,14.4221256681458,1,2032.50199794225,11.5359477123333,219.429864825583,1,3.19865319855556,0,1.69607843133333,3.98692810458333,1,0,4.61176470586667,5.88888888883333,3.11111111108333,0,0,1.111111111,1,0,0,0,0,0,33.9055654582667,25.1221405225417,10.1732026143333,0,0,0,"2010-2014","2010-2019","East of Penobscot Bay","East of Penobscot Bay, 2010-2014","Fall, 2010-2014"
"75","Fall",4,2014,669.020833332,0,331.955357142437,0,2.23015873,5.45238095283333,0,1,0,0,1,0,0,0,20.714285714,52.053571429,1,42.1795634924375,81.8888888916667,719.3452381375,43.238095238125,0.976190476,1919.14880952331,4.083333333375,211.351190472688,1.333333333,12.6666666666667,2,1.111111111,16.999999999125,0.952380952,0,4,1,4.83333333383333,0,0,0,0,0,0,0,0,0,114.875,24.9841269839444,8.6666666665,0,0,0,"2010-2014","2010-2019","East of Penobscot Bay","East of Penobscot Bay, 2010-2014","Fall, 2010-2014"
"76","Fall",4,2015,1006.62348484867,0,288.1875,0,1,8.16666666666667,0,29.1555555555556,0,0,0,0,0,1,16.22727272725,73.0973484846667,1.9545454545,6.63737373755556,48.6560606060667,525.602651513333,121.891666666667,0,1199.08333333333,1.5,456.357575756667,1,3.125,0,6.07272727273333,13.4767676767556,3,0,4.87626262611111,1.5,3.81212121216667,0,1.27272727266667,5.75,0,0,0,0,1,0,221.858585858556,2.08333333333333,3.8424242424,0,0,0,"2015-2019","2010-2019","East of Penobscot Bay","East of Penobscot Bay, 2015-2019","Fall, 2015-2019"
"77","Fall",4,2016,354.341666666683,0,316.804166668333,0,1.333333333,12.75,0,15.1705395295833,0,0,0,7.5,0,2.95,31.2470619658333,61.09748931625,2.5,2.61431623925,168.687856122222,1022.92668270833,34.12473290625,1.2916666665,613.625,5,377.0864049125,2.15598290591667,19.604166666875,0,8.387954059875,18.8867521366667,1,0,25.5331196525,0,3.0083333333,0,0,1.5,0,0,0,0,0,0,10.1666666666667,40.6591880343333,2.68589743586667,1.125,0,0,"2015-2019","2010-2019","East of Penobscot Bay","East of Penobscot Bay, 2015-2019","Fall, 2015-2019"
"78","Fall",4,2017,221.544952913983,0,95.3344047442917,0,2.5925925925,4.142973855625,0,7.06771585826667,0,0,0,0.861111111,0,1,11.035622826,24.0502687478333,1.052631579,3.20748767322222,74.246908323125,764.803401359167,56.2114131832917,0,385.0523359355,1,215.809390052292,1.1666666665,8.6708161331875,0,6.552153805,8.3131955193,4,0,34.4178037693333,0,2.91731643927778,0,2,1,0,0,0,0,0,0,25.0773420487222,5.0913613690625,10.2456140350833,0,0,0,"2015-2019","2010-2019","East of Penobscot Bay","East of Penobscot Bay, 2015-2019","Fall, 2015-2019"
"79","Fall",4,2018,507.351483465188,0,64.5745614028667,2.01754385966667,5.42982456225,5.7994152043,0,6.17661248735,0,0,0,1.333333333,0,1.33333333325,24.7689733592889,89.026586691375,1,14.7976364522917,139.413284026778,1542.5252236125,148.660960613542,11.8888888905,378.3356638825,1.5263157895,301.006974535833,0,5.55801513575,0,2.73310543511667,6.863772790125,0,0,21.5383298935833,1,6.787037037,0,1.192982456,1.71710526316667,0,0,0,0,0,0,53.807017544,0,18.3406432750833,1,0,0,"2015-2019","2010-2019","East of Penobscot Bay","East of Penobscot Bay, 2015-2019","Fall, 2015-2019"
"80","Fall",4,2019,452.270833333333,0,18.4541666665,0,0,6,0,4.3229166666875,0,0,2,1.25,0,3,21.236111111125,43.6759259259444,0,4.734375,121.620370370556,217.3888888875,72.2708333333333,0,1015.19166666683,2.25,207.666666666667,0,3.91666666666667,0,2.89583333335,6.90833333333333,0,0,14.1,0,0,0,1,1.5,0,0,0,0,0,0,28.875,17.7833333333,3.75,0,0,0,"2015-2019","2010-2019","East of Penobscot Bay","East of Penobscot Bay, 2015-2019","Fall, 2015-2019"
"81","Fall",5,2000,116.266045545889,0,1.24675324666667,0,18.7612543654889,3.19256331417778,0,3.99422799419444,0,0,0.9347826085,0,0,4.28499278491667,3.72486772477778,66.9974949121032,1.1547619045,13.2465127467778,24.1305400934048,214.506554007222,8.63533740252381,1.97727272725,1107.50579291883,0,49.8513842953492,1,5.619047619,40.7045454545,3.60263086344444,1.86916786911111,14.2877344876333,0.9545454545,3.5757575755,43.6657945898333,11.6436485530524,3.18975468975,4.69312169327778,0,0,0,2.34343434333333,1.78282828266667,1.9365079365,1.410714285625,60.6932367166667,1.35028860020833,0,0,0,0,"2000-2004","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2000-2004","Fall, 2000-2004"
"82","Fall",5,2001,5.9497835506,0,6.45346320225,2,8.0623376624,1,0,18.993939394,0,0,0,0,0,6.9593073594,62.412987014,9.94025974,0,0.9545454545,44.916883118,1434.0614719,40.852813852,0,15.7359307358,0,31.8585858596667,0,1,0,4.6242424244,5.2632034632,2,4.545454545,6.46536796525,90.3492063333333,40.3982683996667,0,0.9307359305,0,0,0,1.904761905,5.090909091,4,0,0,0.976190476,1.818181818,0,0,0,"2000-2004","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2000-2004","Fall, 2000-2004"
"83","Fall",5,2002,154.264790761,0,1.4523809525,50.4523809525,4.47474747477778,2.31024531025,0,12.580533223254,0,0,0,0,0,1.72691197683333,6.25595238125,101.439703152841,4,2,16.8311688317778,147.095169379444,35.4618978914286,1.75,215.412217449644,1,131.984607984778,0.976190476,9.5238095225,92.8131313136667,2.69973544966667,1.47222222216667,1.1435786435,1,18.4166666675,2.38888888888889,153.186009759508,2.25541125533333,15.5082972582778,0,0,0,5.43540163546667,2.321969696875,2.23845598841667,3.26936026933333,67.16666665,0.976190476,0.976190476,0,0,0,"2000-2004","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2000-2004","Fall, 2000-2004"
"84","Fall",5,2003,119.952184379556,0,2.256578947375,1,11.9466230934444,4.0220588235,0,4.460540649,0,0,22,0,0,5.6754385965,8.052631579,93.6579807358333,0,8.6439628485,29.9013492338889,547.086056640833,25.0487401087292,2,136.869969042,2.5,63.924807935,20,7.63235294125,1.588235294,2.68034055733333,1.5263157895,1.0381836945,1,1,2.605263158,32.4368000608333,0,5.84065283005556,1,0,0,3.10575048741667,2,2.87037037033333,2.5,207.333333333333,0,1.05882352933333,0,0,0,"2000-2004","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2000-2004","Fall, 2000-2004"
"85","Fall",5,2004,63.354166666625,0,9,3.75,10.5833333333333,6.25,0,10.0083333333333,0,0,1.1666666665,0,0,22.3833333333333,25.2083333333333,38.6055555561111,0,5.875,5.38888888888889,46.1666666666667,9.870833333375,0,283.4375,2.20833333333333,53.6611111111667,1.45833333325,3.86111111111111,2.75,1.5,5.20833333333333,2.5,1,3.5,26,44.7888888888889,1,5.08333333333333,1,0,0,2.375,2,4.16666666666667,1,203.083333325,1,1.0625,0,0,1,"2000-2004","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2000-2004","Fall, 2000-2004"
"86","Fall",5,2005,28,0,0,0,7.5,6.25,0,3.5,0,0,14,0,0,0,0,235,0,93,3,1,104,1.5,4,0,89,3,0,11.5,0,0,12,0,0,1,31.5,0,13.75,0,0,0,1,0,2,0,48.75,1,0,0,0,0,"2005-2009","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2005-2009","Fall, 2005-2009"
"87","Fall",5,2006,494.684343434389,0,1,0,15.0037878788333,7.16666666666667,0,3.18560606058333,0,0,275,0,0,2,38,51.5126262627778,0,1,8.5,28.41477272725,44.1458333333333,4,292.4232954545,192.5,89.7973484791667,1,0,10.5,4.52272727266667,31,1.909090909,2,1.818181818,1,4.21212121216667,0,5.409090909,0,0,0,2.409090909,7,3,0,402.583333333333,0,0,0,0,0,"2005-2009","2000-2009","East of Penobscot Bay","East of Penobscot Bay, 2005-2009","Fall, 2005-2009"
